beat,population,square_mileage,households,85,80-84,75-79,70-74,67-69,65-66,62-64,60-61,55-59,50-54,45-49,40-44,35-39,30-34,25-29,22-24,21,20,18-19,15-17,10-14,5-9,0-4,<=21,22-29,30-39,40-49,50-59,60-64,65,med_income,pop_food_stamps,percent_on_fs,bachelors,high_school,no_high_school,percent_bachelors,percent_high_school,percent_no_high_school,se_35+,se_25-34,se_20-24,se_18-19,se_15-17,se_10-14,se_5-9,se_0-4,total_se,percent_se,percent_se_0-4,percent_se_5-9,percent_se_10-14,percent_se_15-17,percent_se_18-19,percent_se_20-24,percent_se_25-34,youngPop,percent_se_35+
1112,7155.9580668629000,0.31559178190000000,2131.3582170366,61.655155003400000,110.4830708302,174.35226371920000,159.1137322914,126.269900465,119.0488939877,222.396564208,83.98058349,288.4481802221,488.64641891600000,478.0152555996,514.7393015621,412.9457897842,551.4110225537,369.02095758720000,408.69947845310000,209.2694767192,96.97861656560000,255.8900490782,228.62925515560000,544.3228664926,563.8399349234000,687.8175842784,2586.747783213,777.7204360403,964.3568123379,992.7545571617,777.0945991381,306.377147698,750.9230162969000,28693.333869721800,1036.0096172659,48.60795379137850,523.4095652321,2164.836074601,1472.2814503871,12.580415957058000,52.03293960676540,35.38703585502300,21.1600083742,76.90038805020000,173.2647755673,189.882555262,214.5481815381,538.3536719854,543.7270383207,465.5016843615,2223.3383034594,31.06975030716030,67.67807264623290,96.43287121806430,98.90337245141600,93.84108844342050,74.20474377414020,24.234612776728000,8.35481488142427,3240.078825055900,0.5403641702810940
1113,4035.1883439222000,0.3717578058,1211.0050162322,23.735506950900000,54.0253739076,98.7386337245,186.44264150690000,72.8815673024,44.1289084702,142.7258032324,44.996449455100000,163.82635312,168.24879499720000,246.43223599130000,273.7445100987,264.5948436979,264.8903787511,251.3533902412,155.9991052084,40.1517692853,9.2493451435,128.7468742854,262.2608751125,344.9364585669,302.06417241490000,491.01010636120000,1578.4196011697000,407.35249544960000,529.485222449,520.17674609,332.0751481172,187.72225268750000,479.95263186250000,26372.036068533200,617.4401907179,50.985766569237000,217.1821132208,1377.8159435485000,705.7673248254000,9.43954186793884,59.88500200390400,30.675271148777600,48.2673043215,52.5220263633,109.3779652858,104.1118796301,262.2595896216,339.6405381431,292.3403089245,374.60323144630000,1583.1228437362000,39.23293558578750,76.29236681550740,96.78086169152040,98.4646678272854,99.99950984267120,80.86555903431850,53.25114329429400,10.17388092951170,1784.5258685518000,2.1445820885940000
1114,2191.7130021815,0.19976042080000000,711.4979971062000,3.1437189616000000,44.8269448753,66.0700925816,32.9951385662,44.1156143834,18.837417263800000,57.3260576976,14.1307670366,85.6772017905,134.5132038471,155.706545529,132.0739520349,83.3688439925,88.1052866905,202.87010295140000,91.1525480932,62.1527050572,65.2812268464,84.9378875085,102.95471019720000,185.5710146457,155.0539871922,280.8532731588,936.804804606,294.02265104460000,171.474130683,287.7804975639,220.1904056376,71.4568247342,209.9889266319,27976.4430704782,312.2274725455,43.88311334893280,136.0562772489,786.3878695864,241.3167413675,11.691137852643300,67.57328051951680,20.736031784236700,21.2376322189,90.4834541742,44.8899805259,69.2082087844,84.074996645,179.2637099219,155.0539871922,124.50802785130000,768.7199973138,35.07393516161390,44.33205511580440,100.0,96.60113690931630,81.6621177253205,81.48096310668680,20.536485388555200,31.096600398252600,872.7802598404000,1.6102134352357700
1115,2493.9577806279,0.1719088809,759.2785875729000,45.8967453667,42.3084172302,36.5280353283,25.2014474803,48.6450992137,44.2197853463,46.691751084800000,19.1789136278,125.1697777255,139.15506484810000,104.7952886791,128.8569370555,210.98601350090000,144.4628336633,151.6426000892,83.54203467,35.3210018355,42.2342132979,82.9414275231,106.7994970894,222.50524111050000,202.72840938,404.12625283330000,1096.6560430697,235.18463475920000,355.4488471642,233.6522257346,264.3248425736,65.87066471260000,242.79952996550000,22484.559920812,412.0049792108,54.26268907803790,135.0655363941,798.6154150921000,380.05775875350000,10.280840255426400,60.78854552597450,28.929016312341800,22.732321401900000,31.922133160900000,13.147506033200000,39.888428128600000,97.75380188130000,221.0789467494,201.42505087990000,158.4159221625,786.3641103977000,31.53077074944380,39.199611767821900,99.35709134004160,99.3589839259599,91.53020804908100,48.09228550773460,8.16122314269484,10.780664426301000,1017.6542691357000,1.5398135427397900
1121,6090.1961181019,0.44166237940000000,2057.0913575263000,30.398925813800000,106.590989326,138.9158861148,102.9347668908,128.3578593094,108.8930720208,70.6468130286,117.42325048110000,309.0581049417,501.6351209367,311.6037659094,281.8832414633,462.3667504165,402.2575354961,756.7882705558000,249.2928123593,66.1390717047,82.4148480495,150.6469792374,351.87816782510000,422.2492348146,526.5339023538000,411.3492610546,2011.2114650397,1006.0810829151000,864.6242859126,593.4870073727,810.6932258784,188.0700635097,616.0914994756,34102.379689355,873.2861842592,42.45247451281630,867.7103787046000,2164.7067912064000,797.3371827929,22.657446468208300,56.52430747036530,20.819878359888000,79.3031289862,156.9365588106,145.7845351688,103.7834987265,343.8886801432,422.2492348146,494.4386058108,281.0275124282,2027.4117548889,33.28976137341160,68.3184677924821,93.90441975350080,100.0,97.72947331990450,68.89185515160630,36.64339138701530,13.540151561842000,2670.646034651,2.319110030585360
1122,6806.2309073613,0.560782006,2144.1936306516,86.8714012476,119.2674413367,88.19712751600000,154.618228864,169.9423166458,159.1058114561,151.45192044590000,134.0110989892,335.92450434150000,373.99431327780000,368.86034830110000,431.68126131720000,542.3630461153,388.66809722970000,278.5770585228,365.8765535618,164.0941453267,154.2418757671,296.5060972454,393.8392423618,630.3256876573,384.8635080526,632.9503993574,2656.8209557683,644.4536120846,931.031143345,800.5416096183000,709.9188176193,285.4630194351,778.0023270662000,24959.501213335,1153.3668544025,53.79023787380630,492.73176149270000,2226.1308551067,1064.6713584374000,13.023058333490500,58.83735177982280,28.139605137129600,84.11868166,41.7445647997,252.5937501041,180.08727769900000,376.4194665988,621.3045185645,369.7086421428,384.32927289440000,2310.3061744633,33.943987588851600,60.720282866491400,96.06227517218160,98.56880827333430,95.57693244113110,60.73645006697880,36.917437571392700,6.2562559562716800,3116.288242278700,2.2796744907719900
1123,4189.126404832900,0.38539423550000000,1602.2483547091,84.1071922489,82.30273628100000,72.2972368032,61.76412066940000,83.3941250905,51.9719943274,51.3752554704,105.9633967523,210.75365136510000,296.0278895166,192.7122049088,270.73517964900000,219.8299729107,189.0774721514,480.1309911829,159.291534843,64.332667742,91.9803271822,113.6896995723,162.5904809991,345.15448390480000,467.2144438854,332.4374688513,1577.3995721371,639.4225260259,408.9074450621,463.44738455780000,506.7815408817,157.3386522227,435.8374054204,19291.0854391082,887.188784233,55.371489795917200,396.09227195450000,1438.8755068058,617.4756371514,16.150977450915600,58.671293308557000,25.178060260836400,42.0002427578,58.1703218925,73.0649657644,78.1225316871,155.2465434964,345.15448390480000,455.5168122991,196.98626622220000,1404.2621680243,33.52159931016250,59.255133575304800,97.4963035198524,100.0,95.4831688438509,68.71557580061920,23.150797556136200,8.69240678796396,1783.2268345185000,1.7457188685690400
1124,2599.5573543312,0.24032931,875.7002531234,31.8238771904,25.373001059700000,38.9114768714,18.8123992895,35.1379338898,40.211253108900000,57.633039411600000,51.9500079483,174.94142274610000,166.52594620970000,122.33412119630000,182.433608768,165.6361321875,141.40031955960000,188.3519782234,129.6125414247,54.3863703432,46.9596921564,59.8242461804,105.99840551540000,263.5903088677,252.1083321975,245.6267956522,1028.4941509128,317.9645196481,307.0364517471,304.7677299643,341.4673689558,109.5830473599,190.26994140970000,26221.823853667100,448.03110354940000,51.162609802999000,333.3405076689,836.3039206113000,271.8320922802,23.12534979226070,58.01821336393100,18.8582307703979,26.9698311077,38.4771009086,54.177417787000000,39.418176131100000,105.99631056050000,255.9262585185,239.37399855830000,229.8960525723,990.235146144,38.092452335938600,93.59567304612230,94.94886443133340,97.0924384958907,99.99802359772320,65.88996710837690,23.45763130987640,11.668486062808500,1111.6983642107,1.8126604259396800
1125,2001.6350449239,0.17730081920000000,657.0151778308,44.043636882600000,14.973319399600000,66.5619523226,53.780617811400000,27.752488817400000,40.3999410215,79.6057136308,31.134814365900000,125.5537394034,95.0982918862,85.8627294568,181.2752042413,143.7296786162,125.1784715009,149.7522276064,104.85168615800000,48.0345290693,4.9720587983,49.0400897159,156.7002366437,160.3826219668,93.7967048557,119.1610872769,632.0873283266000,254.60391376440000,268.90815011710000,267.1379336981,220.65203128960000,110.7405279967,247.51195625510000,29778.144878326200,308.1638427862,46.90361093386510,276.5731177445,682.8408652945,305.2888565691,21.868742455721200,53.9924890139262,24.139306933940200,55.7770611835,49.0987515298,27.844393068900000,36.839060390300000,139.798463143,160.3803932085,88.8253850284,114.10075247890000,672.6642600313000,33.60573955462860,95.75336637686000,94.69989928223170,99.99861034925560,89.21394513326060,75.12029566772160,17.63885563856120,17.858591888510000,989.7653313320000,5.51227696948301
1131,4083.0648885173,0.4743884493,1246.4165257498,64.0780720282,83.0522143991,75.6669648132,70.72399321570000,73.9072744498,131.1115537997,82.9979986655,58.885567995700000,217.2168574124,236.0336204758,169.0471952421,360.8928255001,213.4365739953,233.91858507830000,429.1290632101,200.47210071870000,39.2591458655,90.2856122274,101.9655237968,193.4835119794,359.0637905149,305.9864688109,292.4613439545,1382.5053971494,629.6011639288,447.3551590736,529.9400207422,453.2504778882,141.8835666612,498.54007270570000,25611.9194116846,646.5989487376,51.876634766907400,351.44376222810000,1465.1062245936000,683.5483682472,14.057259099924500,58.60220047000660,27.34097899152650,65.8322101736,111.7435197501,63.5023087273,43.549343325,193.01350441420000,357.42915535560000,291.427459422,143.5577658058,1270.0552669736,31.105439214188000,49.08606514101710,95.24194339524950,99.54475076505040,99.7570813345325,42.70987065371870,19.242140827584900,16.85301501914020,1837.0397423608000,2.931054012741360
1132,4737.442474297,0.3779462804,1341.5763068295,51.3935073708,59.3135775788,108.4962449796,77.224045025,87.46223811670000,68.3325948246,119.5986223018,101.52409016960000,224.49596121,238.4692558089,304.55910701880000,342.11142489130000,194.2853885088,292.1039742798,341.4355014234,239.1067570287,95.38900617680000,118.42887661390000,184.92487797850000,287.7905143454,403.07276408160000,405.82427673170000,392.089284966,1887.5196008939,580.5422584521,486.3893627886,646.6705319101000,462.9652170189,221.1227124714,452.2222078955,25486.502690681600,775.8799106815,57.833453582309400,314.5405877245,1511.8299514269,784.4349876351000,12.047596372328900,57.90641255602310,30.045585467138600,42.3114402994,86.5716530222,52.0890818854,91.78105259670000,273.2678165735,398.6978972581,384.22776796150000,161.8424275498,1490.7891371466000,31.468226690558800,41.27693200385060,94.67835957372310,98.91462107754460,94.9537260444692,49.63153340967500,11.500606791048100,13.664760656959800,1977.2766406712000,1.5329310936299400
