,beat,population,crimes,square_mileage,households,85,80-84,75-79,70-74,67-69,65-66,62-64,60-61,55-59,50-54,45-49,40-44,35-39,30-34,25-29,22-24,21,20,18-19,15-17,10-14,5-9,0-4,<=21,22-29,30-39,40-49,50-59,60-64,65,med_income,pop_food_stamps,percent_on_fs,bachelors,high_school,no_high_school,percent_bachelors,percent_high_school,percent_no_high_school,se_35+,se_25-34,se_20-24,se_18-19,se_15-17,se_10-14,se_5-9,se_0-4,total_se,percent_se,percent_se_0-4,percent_se_5-9,percent_se_10-14,percent_se_15-17,percent_se_18-19,percent_se_20-24,percent_se_25-34,youngPop,percent_se_35+,Crime_density,Crime_density_young
145,1213,10091.4630816478,781,0.5273819438,4403.5227617957,48.7758653946,89.0637825818,101.0775532679,143.2219445003,191.9403920661,62.7711796782,239.5878490018,62.0637562733,364.7808835885,278.5610539541,449.1740530389,618.2496238806,1270.1641764326,2003.6212034704,2245.2669439121,525.6310407258,93.4589888553,15.8251595907,43.7519946541,112.734939439,252.4489164846,267.301113595,612.0348507013,1397.55596332,2770.8979846379,3273.785379903,1067.4236769195,643.3419375426,301.6516052751,636.8507174889,94449.321751968,520.7293161598,11.8252895313173,5563.4349896253,1717.7278097765,887.1574906469,68.1102712098657,21.029257501306,10.8610125590582,255.2970931035,561.2554961404,197.5393783454,43.7486854714,73.9911959852,242.497479993,234.1761553801,370.8495836624,1979.3550680814,19.6141535877095,60.5928867020337,87.607624312,96.0580395312542,65.6328875088775,99.9924364986645,31.1127189448839,13.2094674341135,3919.3879302195,4.1363250906694,0.07739214756880161,0.19926580729054325
146,1214,9832.4654656891,1463,0.5995263504,5460.2579439665,18.885153033,4.5360643164,4.0276339937,54.77119049,197.9979131927,142.9293659321,207.6600287308,61.2725072692,417.0782110234,262.6881681522,550.9492731121,736.128758989,1097.17415921,2275.3896403396,2280.2336571898,518.4083033675,55.8397605592,1.7314339841,1.6694029644,23.2141582706,104.0075449013,209.4353689499,606.3996807128,1002.2973503423,2798.6419605573,3372.5637995496,1287.0780321011,679.7663791756,268.932536,423.1473209579,114927.379530756,204.39041736,3.74323739752713,7097.4417810028,1066.5461274462,147.733825278,85.3903618674548,12.8317727120681,1.77740729544517,78.6990576004,567.6224223601,159.3897746803,1.6600550007,23.2141582706,104.0075449013,201.2545376405,328.7711854028,1464.6187358567,14.8957424866384,54.2169126831238,96.0938635387049,100.0,100.0,99.4400415058949,27.6728208657497,12.4598191134006,3756.1365144499,1.29517440928458,0.14879279313059524,0.3894959606424906
147,1215,8522.5725006054,1069,0.5738397555,3874.1975998931,32.4438914526,85.6470914675,45.5069469313,204.305013782,119.1326707931,100.8013362156,91.7729740678,104.9230461677,336.4849693894,423.1171083351,504.9073592562,686.0524824663,894.5820840427,1533.2113991078,1411.0040703338,309.3118804261,27.3872132662,87.5731055363,80.2556627331,190.7016848584,269.4425495977,471.859780725,512.1665872956,1639.3865840123,1720.3159507599,2427.7934831505,1190.9598417225,759.6020777245,196.6960202355,587.8369506421,84770.8246031393,320.368164395,8.26927786037139,4139.0751446457,1855.9661168131,578.8511866465,62.9624955068207,28.2324563355225,8.80532823509968,154.2334486158,323.3606355638,121.7165593113,77.0497982243,190.6987865652,269.4415480315,449.3340232714,307.9714983436,1893.8062979269,22.2210640952878,60.131118660002,95.2261755772044,99.9996282820952,99.998480195284,96.0054351311489,28.6883183797104,10.9829134083427,3629.6585667254,3.15217988094664,0.1254316111624822,0.29451806012829157
148,1221,8780.1777833554,992,0.8760674278,3648.2306647386,126.5000729726,80.3647737958,178.6731941759,118.0721386217,75.5694356589,190.3778088383,226.4752028577,167.1926840307,433.4606941998,502.8476486461,488.2818534399,722.8274450714,919.1265653389,1217.2089858779,1167.098062572,315.5795059771,87.1312972787,68.4493292717,236.1268912222,155.1764191951,388.0549640192,368.828120604,546.6726950438,1850.4397166347,1482.6775685491,2136.3355512168,1211.1092985113,936.3083428459,393.6678868884,769.5574240632,69107.1719233827,427.2204148514,11.710345482829,3437.7064607811,2103.4954717378,1072.8746466149,51.9749629406316,31.8029187298666,16.2208788428907,133.4631797282,256.8173518149,179.6480522226,207.5574706374,155.1738279058,388.0549640192,362.8667730209,434.6529584866,2118.2345778356,24.1251900599455,79.5088107431038,98.3837057832419,100.0,99.9983301011111,87.9008187348236,38.1288737777733,10.7711526492305,4229.8515122937,2.93304637465172,0.11298176693876703,0.23452359902394618
149,1222,4391.6733405895,748,0.5142016502,1644.4825347215,33.8187959897,93.5847684583,73.2586714378,169.8717764036,43.7603520655,113.2613003127,95.202579533,56.9813905212,231.4353858722,239.1970809173,262.0910631924,290.8025171111,233.8357761055,479.0025023015,360.867516418,249.6155940161,126.0430017538,78.2021535291,142.386406636,160.8833454569,285.7409335735,244.0485837085,327.7572304657,1365.0616551235,610.4831104341,712.838278407,552.8935803035,470.6324667895,152.1839700542,527.5556646676,37605.1767383331,571.7123104446,34.7654838755355,871.9508922742,1373.5086086632,531.511972315,31.3990680418619,49.4602283702199,19.1398170833396,54.1698154104,175.6297830918,81.8928504837,92.9258598568,153.2433891349,282.284872317,243.6061260072,189.8419000059,1273.5945963077,29.0002123914058,57.9214987068812,99.8187009756105,98.7904913680801,95.2512447448784,65.2631540132605,18.0436071218288,20.9115433551935,1937.1260727304,2.20691677523277,0.17032232180993565,0.3861390389246509
150,1223,4419.6601334915,1030,0.5187357801,1511.5579751878,7.9767387907,16.943970981,16.463241591,67.2190511251,61.6938674024,64.4627188879,90.7510234889,69.9201322047,175.1682222739,275.9256560623,162.5537997028,293.2274648099,307.7461197264,494.8638458268,421.8199038124,193.5726871469,111.8468049169,106.098581345,116.6242605666,357.671754012,336.5635303682,261.0292542231,409.5023602628,1699.3365456946,615.3925909593,802.6099655532,455.7812645127,451.0938783362,160.6711556936,234.7595887781,51316.948551979,616.8412657417,40.8083100924437,995.2556325551,1087.3925974104,444.0875159856,39.3887514712698,43.0352116281297,17.5754371304017,82.2526707525,116.3611503842,116.2943789082,65.7623186976,345.3109305458,336.5635303682,247.0365686025,333.1203332874,1642.7018815464,37.1680588988791,81.3475978682073,94.6394186114325,100.0,96.5440873293603,56.3881977712909,28.2598472394853,12.6937071187308,1610.0671510108,2.92756535431961,0.23304959406150247,0.6397248707008065
151,1224,6220.1979361588,1385,0.4966097707,3534.2910465511,26.8758563051,137.197953597,239.8466204994,148.4372677211,97.3732331947,97.0080417463,146.0271118297,68.3677996365,354.439462756,170.2353026265,397.0240915453,585.9525809796,697.6129818496,1126.3407763979,1067.3823501622,150.7482197455,25.312723994,1.9440039261,48.7758853501,77.5531079558,121.085012221,178.1715676355,256.5235918084,709.3658928909,1218.1305699077,1823.9537582475,982.9766725249,524.6747653825,214.3949114662,746.7389730636,79138.2515109088,537.4036637239,15.2054162106519,4006.1439124083,875.5792499614,478.3982831596,74.7403220604048,16.3351783067081,8.92520152502426,137.3146561169,369.9934394709,60.8083134841,45.9738487725,76.456600582,121.085012221,165.3090230279,169.8643488887,1146.805242564,18.4367966153854,66.2178272537106,92.7808096553801,100.0,98.5861206562799,94.2552830000158,34.1610243319385,16.8660044192119,3166.3606969623,4.4964628223942,0.2226617246291825,0.4374106845530019
152,1225,5667.5117570751,973,0.4937299855,2223.8963690552,20.4199842388,93.1381804772,71.4077281536,96.928753961,104.8587581292,113.792323949,188.418038618,101.6682873159,269.1699471007,384.0380789709,269.1265117279,228.3778526546,211.5510472819,527.0378067117,916.3948605881,560.3331076694,141.2053441768,232.7562125721,152.8110511655,196.6193200455,234.831264209,306.3738488592,246.3001471667,1510.8971881948,1476.7279682575,738.5888539936,497.5043643825,653.2080260716,290.0863259339,500.5457289088,32263.3713725364,602.18882688,27.0780974895801,1880.9943969326,1278.3653814186,436.968381946,52.3038704623318,35.5468668180428,12.1505612577629,89.859749019,590.6164025153,624.8274201215,127.7063391305,171.8666837418,234.831264209,306.3738488592,168.5828301458,2314.6645377421,40.8409304992189,68.4460939569396,100.0,100.0,87.4108829702127,83.5714028249104,66.8769119548085,40.9174889757867,2152.8487939111,2.55671027238713,0.17168027905462127,0.4519592842525378
153,1231,9697.6986023341,1187,0.7543539521,3824.9287100366,44.7075044847,123.071525329,115.2434913417,144.3614988151,156.0460273577,89.3682477424,79.0291826177,162.8816720972,530.3476167285,262.9252860411,322.563665684,423.4945720647,784.0992693982,958.7418150992,1464.4463859133,1352.7495149854,339.9905488425,467.8187239679,287.5128546342,375.7810404836,251.2908611038,460.7547186469,500.5105032394,2683.6592509183,2817.1959008987,1742.8410844974,746.0582377487,793.2729027696,241.9108547149,672.7982950706,59372.9600270003,453.6918840875,11.8614468002244,4270.87228551,1062.1090844883,328.3463907202,75.4399157949296,18.7609028185349,5.79985127430309,262.5474490277,848.8776068336,1677.487540066,250.3681254429,306.5757341986,244.342678413,460.7547186469,381.4249122797,4432.3787649084,45.7054704076036,76.2071744371087,100.0,97.2350038277238,81.5836088494677,87.0806718403743,77.6413745157738,35.0314352999452,3238.1016354179,4.06445557474215,0.12240017437893005,0.36657280519448837
154,1232,14033.102576563,1309,0.9498525631,6047.6002554574,60.4590252953,60.308040705,99.3972680995,133.813540909,132.0922278447,212.133539274,328.6200574969,170.7873661256,469.3908111653,507.9609044668,675.5149004459,808.8389510454,1545.8948988796,2063.0047286539,1872.5085573735,832.8899485015,595.9445772628,565.541897275,971.7895361477,154.3964951522,356.8622346316,457.7535372652,957.1706197183,4059.4588974528,2705.398505875,3608.8996275335,1484.3538514913,977.3517156321,499.4074236225,698.2036421275,101969.751872124,742.3072618319,12.2744101871157,6624.5388159204,1837.3643108004,678.8216846239,72.4725663895472,20.1007965529999,7.42632068021699,198.1450121884,758.6548438837,1635.1302949403,943.4853079379,152.037578992,356.8622346316,454.1363056233,722.5698267819,5221.0214049791,37.2050398441386,75.490180318589,99.2097861955342,100.0,98.4721698780308,97.0874117124165,81.9870449756154,19.2771511298722,5205.2404445813,2.24454130825806,0.09327944357694572,0.2514773359533622
155,1233,5866.612595444,1098,0.893101051,2589.6399573683,145.5904917314,56.9546466851,100.2775444721,306.3334007603,88.8839130079,60.7326912111,166.8869324919,60.9782729051,338.9148992146,260.1472445127,358.2490845497,429.6053117011,213.1580245427,709.4823766733,804.6770072717,233.7754318152,158.0312014919,164.1395910304,145.4219773917,95.8036158108,368.7252344112,358.1114235216,241.773143597,1532.0061872546,1038.4524390869,922.640401216,787.8543962508,599.0621437273,227.865205397,758.7726878679,27884.5421956084,860.9198680779,33.2447707886313,1081.2773158629,1717.7746544765,1301.8198678189,26.3672734158608,41.8884529592412,31.7452700518255,31.5089794227,165.4985834177,207.7407171481,120.6313703832,94.6638702671,365.8958910156,358.1114235216,152.2629418063,1496.3137769823,25.5055835482359,62.9776076618749,100.0,99.2326689004299,98.8103313908832,82.9526406853034,37.367052433112,10.9300635833005,2586.6715924292,0.960656895771544,0.1871608159115031,0.42448372774250953
156,1234,13555.5789560353,1004,0.4942814337,4490.75420895,86.6077199402,145.5235281394,224.928989646,250.0601319957,200.7837542691,197.3936705498,222.4707079846,158.1128115582,469.8853380745,706.6913659075,787.0195610314,729.6327569937,1077.3183763689,1252.070103348,1688.205991818,716.2213258527,246.6705676714,216.5942071172,378.8566607099,667.0335047128,1165.4069767211,1084.013365793,884.1601354864,4642.7354182118,2404.4273176707,2329.3884797169,1516.6523180251,1176.576703982,380.5835195428,1105.2977945402,36515.4624226998,1272.7964663079,28.3425991957261,2097.7764314114,3059.7492522079,3039.1791481963,25.59318188836,37.3293921944978,37.0784338914354,121.6140571677,549.9774764118,481.2448209412,296.2956417887,623.0534507424,1060.6786477976,1064.1252351984,744.07031027,4941.0596403178,36.4503770465511,84.1556048962406,98.16532422734,91.0135831503124,93.4066199584178,78.2078481168848,40.801228660476895,18.7049603034218,5256.3461168048,1.46536504666829,0.07406544591391227,0.1910072087509919
157,1235,9280.7639182964,982,1.048541373,3705.2574171735,117.8985453701,52.6216851678,164.8445312731,240.4842002131,137.8652359931,188.4505368445,235.9306207201,168.1676830175,420.0721434602,474.6294815992,634.3332917816,530.3816946521,739.1153566813,1024.150555147,1396.5709012276,553.7013761658,174.6636526488,107.436806004,257.866116567,252.2646801675,369.9181674968,461.858083819,577.6021782818,2201.6096849849,1950.2722773934,1763.2659118283,1164.7149864337,894.7016250594,404.0983037376,902.1647348617,44545.3720359385,709.3828693449,19.1453059659764,2656.7457586645,2193.0389339136,1675.731765956,40.7135844335344,33.6074596188694,25.6799306138729,75.5355758489,366.5165137391,426.8065054629,225.0334997463,251.8346862171,369.9101019448,458.3565747509,364.0173132557,2538.0107709657,27.3470028255129,63.0221503558983,99.2418647219191,99.997819638853,99.8295465103896,87.2675723131817,51.0655142980791,15.1407966734023,4104.7314007711,1.45933348743748,0.10581025534590459,0.23923611659840274
158,1411,13155.9378584674,613,0.7244940514,5133.0202736902,127.9597155229,145.5802798398,221.4471132527,207.1068710998,229.7411982808,137.7938797433,303.3453107695,243.2731303601,659.132250456,602.0482211204,629.8608960438,966.3260618785,1216.8502978354,1773.3821450269,1905.3529193295,760.6978549399,122.3049541454,90.0797434611,210.5037985347,372.1458546349,539.4828999939,684.1650961224,1007.3234468877,3026.0057937801,2666.0507742694,2990.2324428623,1596.1869579223,1261.1804715764,546.6184411296,1069.6290577393,59873.8081694446,622.5376652223,12.1280967545205,4736.9140488256,3027.198265101,1605.0879476075,50.5581773577342,32.3099860386841,17.1314742664627,174.9521377108,328.9301291271,324.8928388877,175.4448689639,339.3183889537,529.0866377162,651.4204323921,637.7775500672,3161.8229838187,24.0334289948298,63.3140777212845,95.213923669026,98.0729208881658,91.1788710602713,83.3452271099893,33.3880037246077,8.94139217347109,5690.499145391,2.34349439376356,0.04659492972638679,0.10772341482495384
159,1412,10478.2367585721,630,0.3780620164,4183.2351710351,156.4597339705,99.5375427279,317.9973265664,267.7885021536,183.1044492617,146.3094221955,130.4814257531,153.2597097961,564.6206183106,534.7110558881,748.7516584172,774.835519104,787.5116928885,1206.2611082025,1538.0856756557,541.0895776705,118.6223785331,91.1737018029,336.7744778252,219.0350863774,424.0187076546,448.7381377153,689.0882998524,2327.4507897609,2079.1752533262,1993.772801091,1523.5871775212,1099.3316741987,283.7411355492,1171.1969768756,45750.3256580139,558.5834637591,13.3529060863409,3036.3758594828,2934.1676993999,1639.1718820097,39.9014060931233,38.5582755025009,21.5405687396155,184.2438882202,434.7038825316,240.9505717927,267.1146674768,216.4900261011,424.002081455,432.8173402408,392.8982834598,2593.220741278,24.7486366363742,57.0171171886037,96.452096192323,99.9960788995156,98.8380581767093,79.3155910156124,32.0888499099039,15.8399763866745,4865.3496072825,3.28251545513201,0.06012461967750497,0.1294870977117472
160,1413,11460.5753325573,533,0.3791921449,4195.2604665314,104.4837068571,18.915668405,173.2794472382,180.12398288,119.0644323445,181.6132144717,248.1922289727,144.5944701556,354.8163905667,530.6357902425,583.8493181905,795.1839336384,950.0032993174,1479.3959762076,1730.9665869206,865.9283090928,166.1004567751,169.4014793217,201.2035538177,442.981534097,626.2331852351,656.8147574395,736.7826600298,2999.5176267159,2596.8948960134,2429.399275525,1379.0332518289,885.4521808092,392.7866991283,777.4804521965,52701.0648534572,543.5205362969,12.9555850139211,3434.97469733,3019.9509424228,1140.1928244455,45.226019438200495,39.7616786320403,15.0121579881655,93.5893967865,382.7520957363,375.3345095859,109.3761577132,441.5377122299,601.3637562593,645.8671719619,443.4417207374,3093.2625210104,26.9904645382246,60.1862319506087,98.3332308914194,96.0287270681027,99.6740672565408,54.3609472287453,31.2406409850842,11.9223946893819,4384.7668336204,1.32266718072657,0.04650726377460729,0.12155720480122185
161,1414,8001.169984296,794,0.3830046265,3521.3377889551,16.6016589423,70.1072149473,120.2529328968,112.0615167485,128.6185122523,85.1366106724,132.0525969616,52.5625004811,339.0618756681,304.8881603611,534.7328000613,581.9944732204,734.1451157335,1448.2294039177,1301.3685141253,661.4152668315,27.7137090017,48.3081002476,148.8693740221,195.7721350799,253.4650260086,208.9899522322,494.7973035731,1377.9156001652,1962.7837809568,2182.3745196512,1116.7272732817,643.9500360292,184.6150974427,532.7784464596,65912.3392138554,323.1515519653,9.17695408202205,3688.6893436638,1635.3651223541,637.7594423335,61.8716686426582,27.4305476913795,10.697360827516,97.7266876061,344.174161168,226.2164607512,117.3020320265,175.8919655146,253.4650260086,208.9899522322,262.1697502229,1685.9360355301,21.0711188343593,52.985282726822305,100.0,100.0,89.845250675135,78.7952745801741,30.6760357037451,12.5172542104979,3212.2411992563,2.04067949206912,0.0992354870048248,0.24717944598426397
162,1421,11004.0688027844,680,0.4210681707,4054.5831755652,38.3791104598,47.2657829328,51.4273467318,192.5537681189,99.3587629019,145.2451970234,197.4412981192,144.7445012639,493.4631624185,545.0503216493,607.3004032069,806.554731526,1038.5980289404,1454.1816249887,1613.1442011615,668.8107311259,145.9257356038,65.6744089524,199.1993117331,375.7740224311,694.0095724424,547.0452959436,832.8881770183,2860.5165241247,2281.9549322874,2492.7796539291,1413.8551347329,1038.5134840678,342.1857993831,574.2299681686,58008.0758941274,622.6416697727,15.3564902435601,3471.3715100124,2813.7599791801,1189.5767380344,46.4413583792437,37.6435755174501,15.9146203312794,121.2348088215,277.5275127537,283.4675732596,120.5884633335,342.8548141977,694.0095724424,522.7110077792,458.482579886,2820.8763324736,25.6348481914237,55.0473151782927,95.551686789953,100.0,91.2396264062038,60.536586338748094,32.1971912307402,9.04786542034971,4407.4157213836,1.83782301912041,0.061795324273866505,0.15428542324719274
163,1422,12864.0147917059,846,0.4605750114,3945.4552958157,78.0112408165,74.0680447167,81.9183822564,257.081198585,212.8989906158,105.4532770263,256.0253920213,202.338340704,680.8177674121,609.6584492779,794.045943037,724.5122799091,1012.4987075917,1298.2795065533,1195.9661746093,480.1774141393,191.1339924274,316.2291422821,361.6212910696,642.7645685726,1090.5043837313,1109.9194720063,1087.9857578186,4800.1586079079,1676.1435887486,2310.778214145,1518.5582229461,1290.47621669,458.3637327253,809.4311340167,41424.162569353,1103.3246703945,27.9644448529075,2079.0219215058,3565.7695463797,1938.7822189742,27.4144249071268,47.0189950640562,25.5651943846964,116.3473857829,230.7762878864,420.24427811,296.0216564568,624.0277658662,1090.5016748229,1086.4927242577,586.1406677436,4450.5524409265,34.5969163825589,53.8739283608644,97.8893290603999,99.9997515912416,97.0849664678921,81.8595762382326,42.5546352096518,9.25234789937903,5089.4330884961,1.4965099117148,0.06576484975324035,0.1662267653959841
164,1423,8293.1237035907,795,0.5107431847,3119.4079207001,57.9235326015,175.6313727415,76.9422997885,151.1947118214,97.1312142922,81.8811079444,100.9998596799,81.7736243912,233.2072026996,255.9290979192,520.0373047867,520.4675329951,687.3064020344,1119.8136428393,1358.0790538659,527.0205945499,121.2961146359,60.6275177064,218.7486304751,349.9761035734,572.0485031744,447.6209381826,477.5452689934,2247.8630767412,1885.0996484158,1807.1200448737,1040.5048377818,489.1363006188,182.7734840711,640.7042391895,53836.0080342886,664.6349704604,21.3064462024971,2931.3047202304,1721.8621243472,865.1511227365,53.120282971975904,31.2031030594668,15.6780262850576,120.0537573717,307.0905955423,211.4779104731,172.2568907211,319.1383823859,548.1866512146,434.7397504559,299.3542922952,2412.2982304598,29.0879325653293,62.6860554866762,97.1223000025425,95.8287012679194,91.1886209165043,78.7465001938414,29.8299785019981,12.3932160561525,3040.3473355944,2.28552957447711,0.09586255172532714,0.2614832820884178
165,1424,9525.0162815966,1137,0.4192844739,4168.7878903927,105.4935848829,101.0374208703,165.1919009199,123.3758973454,138.304474103,73.6196316935,144.8100631515,107.4341116691,303.7621783769,434.1193789749,367.6094580262,562.3527427735,1044.8394252026,1773.1402145731,1760.0923103106,445.8493163349,21.0900468082,148.3141645592,73.8168368895,295.0325396502,198.6504331414,210.1227310092,926.9511924521,1873.9779445098,2205.9416266455,2817.9796397757,929.9622007997,737.8815573518,252.2441748206,707.022909815,99156.2497964403,400.7098580352,9.61214311139858,5625.7254810177,1006.4851613485,572.9721236891,78.0788049392579,13.9688932302774,7.95221502224112,74.0681725623,401.7352360345,207.039181334,54.7901800286,284.0805821368,198.6488789633,210.1218283135,482.0705705697,1912.5546299427,20.0792793775898,52.0060359698616,99.9995703959797,99.9992176316581,96.287881490501,74.2245026166836,33.6510352256248,11.370189570179,3671.9564958682,1.26546072095319,0.11936987469478783,0.30964419139480215
166,1431,8092.9227078511,671,0.3790287528,3550.5731937043,37.682532188,93.6455997788,160.2440719457,263.0078337644,123.7203683434,41.2879147889,160.6454919353,146.4702133343,247.9499852778,398.3634662117,586.9302370625,614.1145380183,707.6601703723,1244.9250609147,1334.8578481031,237.6207567776,71.8756085345,0.0026051623,69.6849444839,291.0064297011,370.0609001484,352.9586866616,538.2459320141,1693.8351067059,1572.4786048807,1952.585231287,1201.0447750808,646.3134514895,307.1157052696,719.5883208092,62351.7890681528,279.6876959482,7.87725476112218,3602.4755632262,1885.5699810275,673.4597785604,58.46782355924449,30.6026150696755,10.9301858724766,90.4838948615,337.0492793931,144.3166365468,69.482085789,274.0717084747,361.706361199,346.9617931609,236.7226056872,1860.7943651122,22.9928597156502,43.9803798983471,98.3009644677056,97.7423880917844,94.1806367495749,99.7088916459611,46.629116835378,13.0650248986038,3581.6839353498,2.00574386381527,0.08291194964077069,0.18734204695659942
167,1432,8523.7865785723,906,0.7432637154,3758.5467835035,83.7239440057,18.7656774574,43.0797201788,77.6861631803,48.1897454258,76.9405063437,111.2860797784,47.8664485518,301.5032396744,254.3608834906,554.2050840324,636.2538675442,1284.7190633019,1357.3439255197,1612.3440154168,319.4112366641,34.1093485729,17.2100180636,59.671408711,179.3458400123,264.8555483877,345.7450233756,795.1421748674,1696.0793619905,1931.7552520809,2642.0629888216,1190.4589515766,555.864123165,159.1525283302,348.3857565917,101041.582011159,150.3327076906,3.9997561916861,5082.844070337,1156.359284635,269.0650090307,78.0979243418071,17.7674661417231,4.13418519779892,140.1891750719,292.1599690598,118.4325350627,59.6700793687,179.3434340797,256.1699223153,339.8925392502,664.8800692533,2050.7377234616,24.0589989502657,83.617759222013,98.3072831914511,96.7206176629965,99.9986584954523,99.9977722290646,31.9457131427241,9.83806968511535,3538.6080389812,2.81211944484136,0.10629078891740053,0.25603287790552987
168,1433,9308.1951966475,920,0.6710648448,4324.8413937832,45.615563921,67.9553971968,71.0433187773,95.4588057137,59.8184756289,74.0664663157,136.8652144525,64.4671745922,131.6993512253,371.3181118471,463.0680198985,533.6497512527,1017.4068306599,1872.4594542405,2465.5517823034,467.7090193349,106.8952296537,124.6174918658,46.4482803027,86.2684303889,185.550464703,204.6650160966,615.6307016978,1370.0756147085,2933.2608016383,2889.8662849004,996.7177711512,503.0174630724,201.3323890447,413.9580275534,95170.627833967,177.2849767884,4.09922493442744,5726.1932992129,1298.1286043722,446.1218144449,76.6516545673872,17.3769379004477,5.97185135550819,62.0554911702,473.932116218,281.2122424877,36.5977887328,72.3482159791,183.4820064879,202.1106065347,324.3357674533,1636.0742350637,17.5767074121196,52.6834945948666,98.7519070867029,98.8852314552751,83.8640689913479,78.7925591524485,40.2178917011474,10.9251011667637,3132.3993260602,1.00481771856716,0.0988376350692939,0.2937045709166134
169,1434,11237.6755357924,891,0.5025055012,5244.9487316464,31.8426140219,37.7883681935,32.8226338249,135.2941265018,154.1687405043,80.5936307417,170.1101168125,89.5208516409,342.2944866175,318.3143909297,703.4938218789,1099.0853614233,1568.8184966359,1900.8921586486,1858.9245504229,643.612051366,49.7425518205,43.7499014876,32.8294599507,105.4290738748,272.5077457246,494.4500944047,1071.3613856876,2070.0702129505,2502.5366017889,3469.7106552845,1802.5791833022,660.6088775472,259.6309684534,472.5101137881,120101.396183143,161.762162974,3.08415146172883,6936.936376312,1258.9010343759,328.1269280814,81.3812981237947,14.7689116389686,3.84945081056576,161.3352685532,308.4294349482,210.6418874572,21.891071105,72.6139255343,272.4998431522,494.4499627337,893.1086099622,2434.970003446,21.6679151813071,83.362030953636,99.9999733702144,99.9971000558612,68.8746688797922,66.6811794585529,28.5769366652198,8.2033103955317,4764.1765624044,2.49224212773394,0.07928685938316452,0.18702077648237436
170,1511,7457.4623561001,730,0.3797776332,2466.7364753371,55.6829713148,80.5944402856,289.840439531,248.5216487091,236.3366620221,180.2978509626,250.8858178384,233.6108220121,488.3033223896,536.9903040094,650.0351577274,549.9943051733,521.6897674318,477.3720985751,386.9357527296,233.2006599629,287.599457639,50.7125190265,194.2031288272,238.7144808449,435.5386708953,453.9511656479,376.4573884215,2037.1768113023,620.1364126925,999.0618660069,1200.0294629007,1025.293626399,484.4966398505,1091.2740128252,32823.0251669111,861.3929953761,34.920349376128,1053.8039233103,2931.8164792481,1201.4709581548,20.3159182220293,56.5214671504536,23.1627394737158,159.1032833778,94.0203182415,323.272320122,122.520683331,207.0460707102,435.5386708953,453.9511656479,264.0124680915,2059.4649804172,27.616163274798,70.1307707622672,100.0,100.0,86.7337708116351,63.0889337730587,56.5643346101887,10.8781053069891,4322.7770335302,5.07557432423114,0.09788852630316937,0.1688729245893686
171,1512,5697.2720281977,687,0.3072928264,2454.8884957431,110.7791981459,100.8750078425,188.0848065825,132.1639777477,91.0965915572,157.8098901736,269.2530355171,212.0212829903,385.7041106527,218.2200804461,445.1348761228,358.6966184149,271.1127830231,396.5766996135,522.668638736,226.4845619243,53.7813067934,99.5534963198,53.153647879,295.6328738396,330.4448882406,430.9980983432,347.0412572832,1610.6055686988,749.1532006603,667.6894826366,803.8314945377,603.9241910988,481.2743185074,780.8094720494,25107.6304796712,842.3850749776,34.3145962204938,846.6853664502,2165.7847352412,847.7274958694,21.9338204498131,56.1057689173142,21.9608173491005,150.7908259881,123.7561899511,122.4863415217,50.2478409463,233.6600296552,313.1111753814,430.9972277902,295.5378368862,1720.5874681202,30.2001986144323,85.1592802538255,99.999798014654,94.7544315327465,79.0372283773745,94.5331937719217,32.2485772966333,13.4628031046971,2940.9365592251,5.47069932834794,0.12058402628482681,0.233599054642993
172,1513,4431.1632077007,787,0.5807634944,1564.0544318025,72.7542325751,86.4024292602,84.4765979081,107.6771093342,90.2090300202,45.5244057916,164.579225478,120.4956444273,325.370831703,285.3901448393,345.3990641948,233.9282996375,219.7690135141,326.1869522627,406.9939382099,250.136814832,0.0130014176,96.4174343598,100.5106480268,177.0671778959,243.8866502398,336.2590611794,311.7662778511,1265.9202509704,657.1307530419,545.9559657768,579.3273638323,610.7609765423,285.0748699053,487.0438048894,27017.0911231575,516.5237191249,33.0246638877926,644.0412592574,1723.061403398,548.0542672806,22.0932353028492,59.1080159529269,18.8004909805346,78.7578939898,111.821078604,92.977500618,87.6928142862,149.2251765319,230.2719995631,336.2570994485,173.3208240582,1260.3243870997,28.4422921933781,55.5931915577407,99.9994166013272,94.4176318534395,84.2760235438051,87.2472877329551,26.8281265625963,15.2514993308024,2181.9252514257,3.50153676582233,0.17760573535912907,0.360690632956268
173,1522,9822.3183392747,1170,0.5735946674,3140.7965054221,94.2348740764,115.132311091,152.8968382863,231.6760114566,186.0918104276,154.1623839597,389.7763142039,216.8993526362,839.4075768442,505.3372371483,760.70991446,418.2559563631,508.0818582015,596.6188158285,675.757061225,491.7435538558,181.6699028339,169.3917853977,334.5622353847,414.213648163,661.5849217875,788.9209943311,935.2040570493,3485.5475449472,1167.5006150808,1104.70067403,1178.9658708231,1344.7448139925,606.6756668401,934.1942292976,33675.668577983,1171.3010520663,37.29312134817489,1216.8191517162,3536.6703296042,1091.5488349072,20.8180236234109,60.5073369909357,18.6748288758892,116.4868809167,109.7113188178,233.8407895743,197.2041383094,412.7495678651,661.5738693018,755.5769178578,403.6248240867,2890.7683067296,29.4306110520855,43.1590112387015,95.7734580885921,99.9983293927452,99.6465398220476,58.943932534,27.7455309835449,8.62255570829145,4572.6513634182,2.21893848604929,0.11911648142391557,0.2558690586735194
